"","iyear","provstate","city","latitude","longitude","attacktype1_txt"
"6631",2002,"Quindio","Calarca",4.5295,-75.64021,"Bombing/Explosion"
"6633",2002,"Antioquia","Cocorna",6.05703,-75.18513,"Bombing/Explosion"
"6634",2002,"Antioquia","Ventanas",7.07253,-75.44586,"Armed Assault"
"6635",2002,"Sucre","Hato Nuevo",9.175967,-75.190353,"Hostage Taking (Kidnapping)"
"6636",2002,"Cesar","Valledupar",10.47692,-73.25049,"Bombing/Explosion"
"6637",2002,"Antioquia","La Pintada",5.74759,-75.60678,"Bombing/Explosion"
"6638",2002,"La Guajira","Unknown",11.354774,-72.520483,"Bombing/Explosion"
"6639",2002,"Caqueta","La Montanita district",1.47888,-75.43724,"Hostage Taking (Kidnapping)"
"6640",2002,"Valle del Cauca","Cali",3.429344,-76.516037,"Facility/Infrastructure Attack"
"6641",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6642",2002,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"6643",2002,"Antioquia","Chigorodo",7.6676,-76.6803,"Bombing/Explosion"
"6644",2002,"Cundinamarca","San Juan de Rioseco",4.845447,-74.622546,"Bombing/Explosion"
"6645",2002,"Cesar","Unknown",9.337295,-73.653621,"Hostage Taking (Kidnapping)"
"6646",2002,"Antioquia","La Union",5.973652,-75.361345,"Hostage Taking (Kidnapping)"
"6647",2002,"Huila","La Argentina",2.19716,-75.98108,"Armed Assault"
"6648",2002,"Caqueta","Solita",0.873889,-75.618611,"Assassination"
"6649",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6650",2002,"Cundinamarca","Topaipi",5.336134,-74.303539,"Hijacking"
"6651",2002,"Boyaca","Cienega district",5.408299,-73.295907,"Bombing/Explosion"
"6652",2002,"Narino","Unknown",1.637898,-77.745208,"Hostage Taking (Kidnapping)"
"6653",2002,"Antioquia","Medellin",6.242026,-75.564766,"Hostage Taking (Kidnapping)"
"6654",2002,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"6655",2002,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"6656",2002,"Cauca","Unknown",2.243589,-77.010385,"Bombing/Explosion"
"6657",2002,"Huila","Maito",2.084325,-75.867193,"Armed Assault"
"6658",2002,"Putumayo","Colon",1.18963,-76.97333,"Hostage Taking (Kidnapping)"
"6659",2002,"Tolima","Dolores",3.538611,-74.896111,"Armed Assault"
"6660",2002,"Bolivar","Cartagena",10.413711,-75.533549,"Bombing/Explosion"
"6661",2002,"Antioquia","Guadalupe",6.81429,-75.2406,"Bombing/Explosion"
"6662",2002,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6663",2002,"Cundinamarca","San Juan de Rioseco",4.845447,-74.622546,"Bombing/Explosion"
"6664",2002,"Caqueta","San Vicente del Caguan",2.113188,-74.769206,"Bombing/Explosion"
"6665",2002,"Casanare","Paz de Ariporo",5.88054,-71.89239,"Armed Assault"
"6666",2002,"Cundinamarca","Fusagasuga",4.343864,-74.361955,"Bombing/Explosion"
"6667",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6668",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6669",2002,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6670",2002,"Arauca","Saravena",6.95284,-71.87514,"Bombing/Explosion"
"6671",2002,"Boyaca","Zetaquira district",5.28223,-73.16934,"Bombing/Explosion"
"6672",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6673",2002,"Choco","Bahia Solano district",6.22592,-77.40383,"Hostage Taking (Kidnapping)"
"6674",2002,"Choco","La Fortuna",5.252803,-76.825965,"Hostage Taking (Kidnapping)"
"6675",2002,"Caqueta","Puerto Rico",1.90967,-75.15906,"Assassination"
"6676",2002,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"6677",2002,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"6678",2002,"Meta","Vista Hermosa",3.123889,-73.751389,"Hostage Taking (Kidnapping)"
"6679",2002,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6680",2002,"Huila","Campoalegre",2.68523,-75.32598,"Assassination"
"6681",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6682",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6683",2002,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Kidnapping)"
"6684",2002,"Cundinamarca","San Antonio de Aguilera",5.341765,-74.237861,"Hostage Taking (Kidnapping)"
"6685",2002,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"6686",2002,"Magdalena","Santa Marta",11.242035,-74.205384,"Bombing/Explosion"
"6687",2002,"Magdalena","Santa Marta",11.242035,-74.205384,"Bombing/Explosion"
"6688",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6690",2002,"Arauca","Tame",6.46052,-71.72989,"Unknown"
"6691",2002,"Antioquia","Unknown",7.198606,-75.341218,"Hostage Taking (Kidnapping)"
"6692",2002,"Cundinamarca","Beltran",4.79961,-74.74089,"Assassination"
"6693",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6694",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6695",2002,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6696",2002,"Huila","Neiva",2.925561,-75.290777,"Bombing/Explosion"
"6697",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6698",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6699",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6700",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6701",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6702",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6703",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6704",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6705",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6706",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6707",2003,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6708",2003,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"6709",2003,"Cundinamarca","Quipile",4.74386,-74.5337,"Armed Assault"
"6710",2003,"Arauca","Arauquita",7.027345,-71.428555,"Bombing/Explosion"
"6711",2003,"Arauca","Fortul",6.792231,-71.775544,"Bombing/Explosion"
"6712",2003,"Arauca","Tame",6.46052,-71.72989,"Bombing/Explosion"
"6713",2003,"Arauca","La Palma",6.37696,-71.71833,"Bombing/Explosion"
"6714",2003,"Antioquia","Unknown",7.198606,-75.341218,"Armed Assault"
"6715",2003,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6716",2003,"Risaralda","Dos Quebradas",4.837712,-75.66807,"Armed Assault"
"6717",2003,"Risaralda","La Tupiala",4.99243,-76.01866,"Armed Assault"
"6718",2003,"Valle del Cauca","Dinamarca",4.714444,-75.795833,"Armed Assault"
"6719",2003,"Meta","Unknown",3.27199,-73.087749,"Bombing/Explosion"
"6720",2003,"Bolivar","Zambrano",9.74704,-74.81537,"Armed Assault"
"6721",2003,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"6722",2003,"Arauca","Tame",6.46052,-71.72989,"Hostage Taking (Kidnapping)"
"6723",2003,"Arauca","Arauca district",7.08582,-70.75779,"Bombing/Explosion"
"6724",2003,"Arauca","Tame",6.46052,-71.72989,"Bombing/Explosion"
"6725",2003,"Bolivar","Cartagena",10.413711,-75.533549,"Bombing/Explosion"
"6726",2003,"Bolivar","Cartagena",10.413711,-75.533549,"Bombing/Explosion"
"6727",2003,"Bolivar","Cartagena",10.413711,-75.533549,"Bombing/Explosion"
"6728",2003,"Casanare","Sacama",6.099066,-72.247791,"Hostage Taking (Kidnapping)"
"6729",2003,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6730",2003,"Caqueta","Santana Las Hermosas",1.72651,-75.54453,"Hostage Taking (Kidnapping)"
"6731",2003,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"6732",2003,"Magdalena","Fundacion district",10.521402,-74.186707,"Hostage Taking (Kidnapping)"
"6733",2003,"Antioquia","Yarumal",6.96316,-75.41732,"Hostage Taking (Kidnapping)"
"6734",2003,"Huila","Hobo",2.584114,-75.451866,"Bombing/Explosion"
"6735",2003,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"6736",2003,"Bolivar","El Carmen de Bolivar",9.71809,-75.12097,"Bombing/Explosion"
"6737",2003,"Risaralda","La Quiebra",4.941389,-75.938889,"Facility/Infrastructure Attack"
"6738",2003,"Cesar","El Copey",10.14864,-73.96144,"Hostage Taking (Kidnapping)"
"6739",2003,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6740",2003,"La Guajira","Villanueva",10.60485,-72.97948,"Bombing/Explosion"
"6741",2003,"Arauca","Arauca district",7.08582,-70.75779,"Bombing/Explosion"
"6742",2003,"Bogota","Bogota",4.667128,-74.106056,"Facility/Infrastructure Attack"
"6743",2003,"Huila","Hobo district",2.584114,-75.451866,"Bombing/Explosion"
"6744",2003,"Arauca","Arauca",7.08582,-70.75779,"Armed Assault"
"6745",2003,"Sucre","Ovejas district",9.52358,-75.23069,"Bombing/Explosion"
"6746",2003,"Narino","Ricaurte",1.210589,-77.993327,"Bombing/Explosion"
"6747",2003,"Narino","Ipiales",0.823757,-77.634908,"Facility/Infrastructure Attack"
"6748",2003,"Cauca","Timba",3.113889,-76.626111,"Bombing/Explosion"
"6749",2003,"Bolivar","Achi district",8.568451,-74.55436,"Armed Assault"
"6750",2003,"Antioquia","Medellin district",6.270526,-75.572173,"Hostage Taking (Kidnapping)"
"6751",2003,"Caqueta","Doncello",1.68448,-75.28659,"Bombing/Explosion"
"6752",2003,"Bolivar","Unknown",8.670438,-74.030012,"Bombing/Explosion"
"6753",2003,"Arauca","Fortul",6.792231,-71.775544,"Bombing/Explosion"
"6754",2003,"Tolima","Dolores",3.538611,-74.896111,"Armed Assault"
"6755",2003,"Sucre","Isla Mucura",9.781757,-75.872394,"Hostage Taking (Kidnapping)"
"6756",2003,"Antioquia","Cocorna",6.05703,-75.18513,"Hostage Taking (Kidnapping)"
"6757",2003,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6758",2003,"Risaralda","Quinchia",5.337522,-75.729304,"Unknown"
"6759",2002,"Antioquia","Unknown",7.198606,-75.341218,"Hostage Taking (Kidnapping)"
"6760",2003,"Caldas","Pensilvania",5.384329,-75.161146,"Bombing/Explosion"
"6761",2003,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6762",2003,"Valle del Cauca","Calima",3.996389,-76.974444,"Unknown"
"6763",2003,"Valle del Cauca","Unknown",3.800889,-76.641271,"Bombing/Explosion"
"6764",2003,"Huila","Unknown",2.535935,-75.52767,"Bombing/Explosion"
"6765",2003,"La Guajira","Unknown",11.354774,-72.520483,"Hostage Taking (Kidnapping)"
"6766",2003,"La Guajira","Dibulla district",11.272246,-73.309852,"Facility/Infrastructure Attack"
"6767",2003,"Caqueta","San Vicente del Caguan",2.113188,-74.769206,"Bombing/Explosion"
"6769",2003,"Antioquia","Granada",6.1429,-75.18417,"Bombing/Explosion"
"6770",2003,"La Guajira","Fonseca district",10.8887,-72.85153,"Hostage Taking (Kidnapping)"
"6771",2003,"Cauca","Monterilla",2.86001,-76.52746,"Hostage Taking (Kidnapping)"
"6772",2003,"Huila","Isnos",1.93005,-76.21495,"Bombing/Explosion"
"6773",2003,"Caqueta","El Paujil",1.57036,-75.32731,"Bombing/Explosion"
"6774",2003,"Arauca","Unknown",6.547306,-71.002231,"Bombing/Explosion"
"6775",2003,"Caldas","Aguadas",5.613615,-75.457812,"Assassination"
"6776",2003,"Arauca","Saravena",6.95284,-71.87514,"Bombing/Explosion"
"6777",2003,"Boyaca","Unknown",5.639633,-72.898807,"Bombing/Explosion"
"6778",2003,"Putumayo","Unknown",0.435951,-75.52767,"Bombing/Explosion"
"6779",2003,"Meta","San Martin",3.69748,-73.69899,"Bombing/Explosion"
"6780",2003,"La Guajira","Puerto Bolivar",12.240833,-71.962222,"Bombing/Explosion"
"6781",2003,"Caqueta","Florencia",1.61456,-75.6053,"Bombing/Explosion"
"6782",2003,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6783",2003,"Quindio","Genova",4.2045,-75.79185,"Hostage Taking (Kidnapping)"
"6784",2003,"Antioquia","San Andres",6.915406,-75.675478,"Assassination"
"6785",2003,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"6786",2003,"Arauca","Fortul",6.792231,-71.775544,"Bombing/Explosion"
"6787",2003,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6788",2003,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6789",2003,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6790",2003,"Antioquia","Itagui",6.17215,-75.609571,"Bombing/Explosion"
"6791",2003,"Arauca","Fortul",6.792231,-71.775544,"Bombing/Explosion"
"6792",2003,"Magdalena","Santa Marta",11.242035,-74.205384,"Assassination"
"6793",2003,"Putumayo","Unknown",0.435951,-75.52767,"Bombing/Explosion"
"6794",2003,"Sucre","Punta de Blanco",9.07923,-74.88985,"Bombing/Explosion"
"6795",2003,"Sucre","Punta de Blanco",9.07923,-74.88985,"Assassination"
"6796",2004,"Putumayo","Puerto Colon",0.280373,-76.926854,"Bombing/Explosion"
"6797",2004,"Norte de Santander","Cucuta",7.933889,-72.500833,"Unknown"
"6798",2004,"Caldas","Arboleda",5.499147,-75.183126,"Armed Assault"
"6799",2004,"Antioquia","Anza",6.30484,-75.880642,"Armed Assault"
"6800",2004,"Casanare","Sacama",6.099066,-72.247791,"Bombing/Explosion"
"6801",2004,"Norte de Santander","Abrego",8.083272,-73.224495,"Assassination"
"6802",2004,"Bolivar","Magangue district",9.24605,-74.7595,"Hostage Taking (Kidnapping)"
"6803",2004,"Huila","Rivera",2.77772,-75.25743,"Assassination"
"6804",2004,"Arauca","Tame",6.46052,-71.72989,"Bombing/Explosion"
"6805",2004,"Meta","San Juan de Arama",3.372457,-73.873772,"Bombing/Explosion"
"6806",2004,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6807",2004,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6808",2004,"Antioquia","Unknown",7.198606,-75.341218,"Bombing/Explosion"
"6809",2004,"Huila","Neiva",2.93303,-75.285828,"Armed Assault"
"6810",2004,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6811",2004,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6812",2004,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6813",2004,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6814",2004,"Antioquia","Apartado",7.882318,-76.630626,"Bombing/Explosion"
"6815",2004,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6816",2004,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6817",2004,"Caqueta","Florencia district",1.61456,-75.6053,"Bombing/Explosion"
"6818",2004,"Antioquia","Nutibara",6.80449,-76.24752,"Unknown"
"6819",2004,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6820",2004,"Antioquia","Unknown",7.198606,-75.341218,"Assassination"
"6821",2004,"Antioquia","San Carlos",6.1876,-74.99429,"Armed Assault"
"6822",2004,"Antioquia","San Francisco",5.96478,-75.10166,"Bombing/Explosion"
"6823",2004,"Norte de Santander","Cucuta",7.894195,-72.503885,"Assassination"
"6824",2004,"Boyaca","Morcote",5.621995,-72.300701,"Hostage Taking (Kidnapping)"
"6825",2004,"Valle del Cauca","Andianapolis",4.165833,-76.386389,"Bombing/Explosion"
"6826",2004,"Norte de Santander","San Calixto",8.40255,-73.20768,"Armed Assault"
"6827",2004,"Norte de Santander","Pecheli",7.946283,-72.898807,"Armed Assault"
"6828",2004,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6829",2004,"Cauca","Toribio",2.95485,-76.26825,"Hostage Taking (Kidnapping)"
"6830",2004,"Guainia","Inirida",3.86547,-67.92671,"Bombing/Explosion"
"6831",2004,"Putumayo","Puerto Asis",0.49765,-76.49768,"Armed Assault"
"6832",2004,"Narino","Pasto",1.207787,-77.2772,"Bombing/Explosion"
"6833",2005,"Arauca","Tame",6.46052,-71.72989,"Unknown"
"6834",2005,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6835",2005,"Valle del Cauca","Tulua",4.085809,-76.197188,"Assassination"
"6836",2005,"Antioquia","Dabeiba",7.00063,-76.26572,"Bombing/Explosion"
"6837",2005,"Bolivar","Montecristo",8.296944,-74.473056,"Hostage Taking (Kidnapping)"
"6838",2005,"Caqueta","Puerto Rico",1.90967,-75.15906,"Assassination"
"6839",2005,"Cauca","Toribio",2.95485,-76.26825,"Bombing/Explosion"
"6840",2005,"Meta","Uribe",3.24114,-74.35539,"Hostage Taking (Kidnapping)"
"6841",2005,"Cauca","Toribio",2.95485,-76.26825,"Bombing/Explosion"
"6842",2005,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6843",2005,"Choco","Tado",5.26541,-76.55651,"Armed Assault"
"6844",2005,"Caqueta","Puerto Rico",1.90967,-75.15906,"Armed Assault"
"6845",2005,"Arauca","Arauca district",7.08582,-70.75779,"Bombing/Explosion"
"6846",2005,"Putumayo","Orito district",0.66643,-76.87192,"Bombing/Explosion"
"6847",2005,"Putumayo","Puerto Asis",0.49765,-76.49768,"Armed Assault"
"6848",2005,"Tolima","Campoalegre",4.02846,-74.63552,"Armed Assault"
"6849",2005,"La Guajira","Riohacha district",11.544088,-72.90688,"Bombing/Explosion"
"6850",2005,"Cesar","Atanquez",10.697758,-73.352731,"Bombing/Explosion"
"6851",2005,"Cauca","Piamonte",1.1158,-76.3261,"Unknown"
"6852",2005,"Arauca","Arauca",7.08582,-70.75779,"Bombing/Explosion"
"6853",2005,"Caqueta","El Morro",1.045,-76.274167,"Bombing/Explosion"
"6854",2005,"Norte de Santander","Unknown",7.946283,-72.898807,"Armed Assault"
"6855",2005,"Tolima","Chaparral district",3.7246,-75.4841,"Armed Assault"
"6856",2005,"Antioquia","Taraza",7.579405,-75.400101,"Armed Assault"
"6857",2005,"Choco","Sipi",4.658056,-76.476667,"Armed Assault"
"6858",2005,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6859",2005,"Huila","Campoalegre",2.68523,-75.32598,"Armed Assault"
"6860",2005,"Huila","Los Altares",2.436685,-75.527401,"Assassination"
"6861",2005,"Antioquia","Puerto Valdivia",7.289972,-75.392693,"Armed Assault"
"6862",2005,"Santander","Sabana de Torres",7.39002,-73.50099,"Hostage Taking (Kidnapping)"
"6863",2005,"Santander","Piedecuesta",6.98848,-73.05084,"Hostage Taking (Kidnapping)"
"6864",2005,"Risaralda","Quinchia",5.337522,-75.729304,"Armed Assault"
"6865",2005,"Antioquia","Granada",6.1429,-75.18417,"Bombing/Explosion"
"6866",2005,"Tolima","Ortega",3.93667,-75.2208,"Bombing/Explosion"
"6867",2005,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"6868",2005,"Huila","Caqueta",2.535935,-75.52767,"Armed Assault"
"6869",2005,"Cauca","San Joaquin",2.04998,-77.1333,"Armed Assault"
"6870",2005,"Cesar","Curumani",9.19974,-73.5433,"Assassination"
"6871",2005,"Norte de Santander","Teorama",8.43557,-73.28742,"Bombing/Explosion"
"6872",2005,"Cauca","Unknown",2.243589,-77.010385,"Armed Assault"
"6873",2005,"Arauca","Unknown",6.547306,-71.002231,"Bombing/Explosion"
"6874",2005,"Putumayo","Villagarzon",1.03033,-76.61475,"Bombing/Explosion"
"6875",2006,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"6876",2006,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Assassination"
"6877",2006,"Arauca","Arauca",7.08582,-70.75779,"Hostage Taking (Kidnapping)"
"6878",2006,"Valle del Cauca","Sevilla",4.26889,-75.9361,"Assassination"
"6879",2006,"Valle del Cauca","Alcala",4.67451,-75.78425,"Assassination"
"6880",2006,"Arauca","Arauca",7.08582,-70.75779,"Hostage Taking (Kidnapping)"
"6881",2006,"Santander","Barrancabermeja",7.060051,-73.853115,"Hostage Taking (Kidnapping)"
"6882",2006,"Norte de Santander","Ocana",8.23342,-73.35331,"Hostage Taking (Kidnapping)"
"6883",2006,"Atlantico","Sabanalarga",10.63213,-74.92172,"Armed Assault"
"6884",2006,"Putumayo","San Andres",1.129314,-76.990616,"Bombing/Explosion"
"6885",2006,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6886",2006,"Antioquia","Abejorral district",5.790365,-75.428333,"Armed Assault"
"6887",2006,"Huila","Rivera",2.77772,-75.25743,"Armed Assault"
"6888",2006,"Arauca","Arauguita",6.94742,-71.435449,"Assassination"
"6889",2006,"Santander","Coromoro district",6.29495,-73.04042,"Assassination"
"6890",2006,"Santander","Coromoro district",6.29495,-73.04042,"Armed Assault"
"6891",2006,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6892",2006,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6893",2006,"Norte de Santander","Unknown",7.946283,-72.898807,"Unknown"
"6894",2006,"Cesar","Becerril",9.70219,-73.27915,"Hostage Taking (Kidnapping)"
"6895",2006,"Arauca","Arauca district",7.08582,-70.75779,"Hostage Taking (Kidnapping)"
"6896",2006,"Cundinamarca","Río Verde",4.496389,-73.641111,"Facility/Infrastructure Attack"
"6897",2006,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Bombing/Explosion"
"6898",2006,"Norte de Santander","Teorama district",8.43557,-73.28742,"Bombing/Explosion"
"6899",2006,"Cauca","Morales",2.756736,-76.629934,"Bombing/Explosion"
"6900",2006,"Magdalena","Santa Marta",11.242035,-74.205384,"Facility/Infrastructure Attack"
"6901",2006,"Bolivar","Calamar district",10.25466,-74.91548,"Facility/Infrastructure Attack"
"6902",2006,"Antioquia","Nutibara",6.80449,-76.24752,"Hostage Taking (Kidnapping)"
"6903",2006,"Narino","El Pailon",1.621111,-77.574722,"Bombing/Explosion"
"6904",2006,"Choco","Juntas del Tamana, Carmen de Surama, Curundo, Urabara and Irabubu",5.252803,-76.825965,"Hostage Taking (Kidnapping)"
"6905",2006,"Cauca","Balboa",2.03955,-77.21702,"Unknown"
"6906",2006,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"6907",2006,"Valle del Cauca","Palmira",3.529901,-76.298006,"Bombing/Explosion"
"6908",2006,"Meta","Puerto Rico district",2.938353,-73.208333,"Bombing/Explosion"
"6909",2006,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"6910",2006,"Choco","Riosucio",7.440534,-77.118906,"Hostage Taking (Kidnapping)"
"6911",2006,"Choco","Riosucio",7.440534,-77.118906,"Hostage Taking (Kidnapping)"
"6912",2006,"Antioquia","Abrechi",6.2675,-75.568611,"Bombing/Explosion"
"6913",2006,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6914",2006,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6915",2006,"Meta","Villavicencio",4.15127,-73.63872,"Bombing/Explosion"
"6916",2006,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6917",2006,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"6918",2007,"Norte de Santander","La Playa",8.21121,-73.23843,"Bombing/Explosion"
"6919",2007,"Caqueta","Unknown",0.869892,-73.841906,"Bombing/Explosion"
"6920",2007,"Caqueta","Doncello",1.68448,-75.28659,"Bombing/Explosion"
"6921",2007,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Bombing/Explosion"
"6922",2007,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Bombing/Explosion"
"6923",2007,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6924",2007,"Arauca","Tame",6.46052,-71.72989,"Armed Assault"
"6925",2007,"Antioquia","Don Matias",6.48635,-75.39466,"Armed Assault"
"6926",2007,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6927",2007,"Valle del Cauca","Florida",3.322222,-76.234722,"Hostage Taking (Kidnapping)"
"6928",2007,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6929",2007,"Caqueta","Cartagena del Chaira",1.334366,-74.841392,"Hostage Taking (Kidnapping)"
"6930",2007,"Santander","Unknown",6.643708,-73.653621,"Bombing/Explosion"
"6931",2007,"Norte de Santander","El Tarra",8.57451,-73.09339,"Hostage Taking (Kidnapping)"
"6932",2007,"Cauca","La Vega",2.00048,-76.77854,"Armed Assault"
"6933",2007,"Tolima","Villarrica",3.934847,-74.601414,"Armed Assault"
"6934",2007,"Tolima","Ataco district",3.590521,-75.382914,"Assassination"
"6935",2007,"Antioquia","Toledo district",7.011061,-75.691654,"Assassination"
"6936",2007,"Putumayo","Puerto Asis",0.49765,-76.49768,"Bombing/Explosion"
"6937",2007,"Caqueta","El Diamante",1.19974,-75.66284,"Assassination"
"6938",2007,"Huila","La Perezosa",2.535935,-75.52767,"Bombing/Explosion"
"6939",2007,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Bombing/Explosion"
"6940",2007,"Tolima","Unknown",4.092517,-75.154538,"Bombing/Explosion"
"6941",2007,"Cauca","Popayan",2.44186,-76.60617,"Bombing/Explosion"
"6942",2007,"Meta","Puerto Rico",2.938353,-73.208333,"Bombing/Explosion"
"6943",2007,"Caqueta","Puerto Rico",1.90967,-75.15906,"Armed Assault"
"6944",2007,"Choco","Riosucio",7.440534,-77.118906,"Armed Assault"
"6945",2007,"Antioquia","Anori district",7.07386,-75.14591,"Bombing/Explosion"
"6946",2007,"Cauca","Toribio",2.95485,-76.26825,"Armed Assault"
"6947",2007,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Facility/Infrastructure Attack"
"6948",2008,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"6949",2008,"Arauca","Arauca",7.08582,-70.75779,"Bombing/Explosion"
"6950",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6951",2008,"Tolima","Cunday",4.06052,-74.692318,"Armed Assault"
"6952",2008,"Arauca","Arauca",7.08582,-70.75779,"Assassination"
"6953",2008,"Putumayo","Rio Guamez district",0.53636,-76.5875,"Bombing/Explosion"
"6954",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6955",2008,"Cundinamarca","Guayabetal",4.21557,-73.81502,"Bombing/Explosion"
"6956",2008,"Guaviare","San Jose del Guaviare",2.56426,-72.637985,"Armed Assault"
"6957",2008,"Cauca","Totoro",2.51379,-76.38945,"Bombing/Explosion"
"6958",2008,"Antioquia","Taraza",7.579405,-75.400101,"Armed Assault"
"6959",2008,"Cordoba","Puerto Libertador",7.89014,-75.66967,"Bombing/Explosion"
"6960",2008,"Risaralda","La Victoria",4.99243,-76.01866,"Hostage Taking (Kidnapping)"
